ORIENTLTD,20200127,104.9,104.9,97,98,253,0
ORIENTPPR,20200127,28.1,28.5,26.05,26.25,2447225,0
ORIENTREF,20200127,234.05,251.9,234.05,247.55,52610,0
ORISSAMINE,20200127,1675.7,1767,1650,1700.45,75619,0
ORTINLABSS,20200127,9.95,9.95,9.25,9.5,7890,0
OSWALAGRO,20200127,8.35,8.4,7.9,8.1,49870,0
PAEL,20200127,2.8,2.9,2.8,2.9,15777,0
PAGEIND,20200127,26199,26738.4,26054,26307.15,32530,0
PAISALO,20200127,399.95,399.95,322.4,322.4,128238,0
PALASHSECU,20200127,30.45,31.45,30.4,30.4,680,0
PALREDTEC,20200127,19,19.25,19,19.25,2128,0
PANACEABIO,20200127,128,134.5,127.95,132.65,37628,0
PANACHE,20200127,71,71,67.5,68.05,18813,0
PANAMAPET,20200127,66,68.05,66,66.9,8640,0
PAPERPROD,20200127,259.3,261.95,256,256.25,10024,0
PARABDRUGS,20200127,1.5,1.5,1.5,1.5,2416,0
PARACABLES,20200127,8.95,8.95,8.2,8.65,42600,0
PARAGMILK,20200127,146,149.6,146,146.8,146033,0
PARSVNATH,20200127,2.25,2.35,2.15,2.15,362136,0
PATELENG,20200127,18.8,18.8,18.15,18.4,122138,0
PATINTLOG,20200127,25.2,25.2,23.65,23.75,14594,0
PATSPINLTD,20200127,4.3,4.7,4.3,4.4,908,0
PCJEWELLER,20200127,22.85,23.45,22.75,23.05,4269995,0
PDMJEPAPER,20200127,16.7,17.1,16.4,16.75,45959,0
PDPL,20200127,2.85,2.85,2.85,2.85,69,0
PDSMFL,20200127,317,325,315,319.75,5983,0
PEARLPOLY,20200127,17.4,17.4,17.4,17.4,2,0
PEL,20200127,1674,1717.85,1660.1,1696.65,1274996,0
PENIND,20200127,26.8,27,26.1,26.35,225951,0
PENINLAND,20200127,5.7,5.7,5.45,5.45,50233,0
PERSISTENT,20200127,722.5,729.75,703.2,721.65,128165,0
PETRONENGG,20200127,7.95,7.95,7.3,7.3,603,0
PETRONET,20200127,277.5,277.95,271.3,272.3,2644351,0
PFC,20200127,115.45,118.7,115,115.85,6742629,0
PFIZER,20200127,4166.95,4380,4166.95,4348.45,89777,0
PFOCUS,20200127,44.75,44.75,42,43.75,6489,0
PFS,20200127,17,17.6,16.6,17.45,2685939,0
PGEL,20200127,68.7,75,68.7,75,52288,0
PGHH,20200127,11399.8,11399.8,11111.9,11161.9,1666,0
PGHL,20200127,4429.9,4492.15,4381.8,4433.4,11541,0
PGIL,20200127,154,155.9,152,152.7,1902,0
PHILIPCARB,20200127,137,143.7,136.3,140.4,2001286,0
PHOENIXLTD,20200127,856,856,810.4,818.8,84672,0
PIDILITIND,20200127,1458.2,1481.7,1451,1476.7,767088,0
PIIND,20200127,1498,1548.9,1485,1536.2,165444,0
PILANIINVS,20200127,1789.5,1790,1778,1784.05,8615,0
PILITA,20200127,6.15,6.3,6,6.2,58183,0
PIONDIST,20200127,117.1,118.35,114.5,117.5,3027,0
PIONEEREMB,20200127,30.4,31.45,29.9,30.1,12920,0
PITTIENG,20200127,46,46.95,44.8,45.35,50870,0
PKTEA,20200127,130.6,137.55,130.6,137.55,21,0
PLASTIBLEN,20200127,195.1,203,195.1,200.25,6172,0
PNB,20200127,61.95,62.25,61.1,61.35,11436816,0
PNBGILTS,20200127,28.25,28.75,28.25,28.45,76920,0
PNBHOUSING,20200127,480,488.8,457.1,458.95,2280535,0
PNC,20200127,16.05,16.75,15.8,16.3,3472,0
PNCINFRA,20200127,195.4,198.5,193,195.95,139826,0
PODDARHOUS,20200127,315,316,298,298.05,1364,0
PODDARMENT,20200127,187.95,196.9,185,190.75,29799,0
POKARNA,20200127,105,110.25,103.95,110.25,78827,0
POLYCAB,20200127,1017.9,1017.9,992.2,997.9,206113,0
POLYMED,20200127,261.1,270,261,262.65,7565,0
POLYPLEX,20200127,588.2,589.85,575.5,577.1,24580,0
PONNIERODE,20200127,170,170,160.2,161.2,3107,0
POWERGRID,20200127,196.4,196.45,192.3,193,4620331,0
POWERMECH,20200127,725,731.6,692.65,713.3,14287,0
PPAP,20200127,200,204.95,198,200.45,7062,0
PPL,20200127,66.05,66.9,64.2,64.7,22934,0
PRABHAT,20200127,84.5,85.3,84.2,85,30764,0
PRAENG,20200127,6.75,6.85,6.45,6.55,35001,0
PRAJIND,20200127,118.4,119.7,116,116.9,980640,0
PRAKASH,20200127,54,54.4,52.5,52.8,644485,0
PRAKASHSTL,20200127,0.25,0.25,0.25,0.25,22402,0
PRAXIS,20200127,83.5,85,81.3,84.75,2723,0
PRECAM,20200127,39.95,40.75,38.2,40.45,11300,0
PRECOT,20200127,28.9,28.9,25.6,25.85,1340,0
PRECWIRE,20200127,163.95,180.8,157.3,165.85,73636,0
PREMEXPLN,20200127,148.1,154.45,147.1,148.5,28174,0
PREMIER,20200127,2.35,2.35,2.15,2.15,486,0
PREMIERPOL,20200127,23.4,24.45,22.9,22.95,1967,0
PRESSMN,20200127,28.55,28.9,27.25,27.55,22407,0
PRESTIGE,20200127,395,401.5,386.7,391.1,1165002,0
PRICOLLTD,20200127,58.35,60.95,58.35,59.75,217828,0
PRIMESECU,20200127,43.05,44,42,42.25,29126,0
PRINCEPIPE,20200127,171.2,177,170.25,174.3,690849,0
PROSEED,20200127,0.3,0.3,0.25,0.3,13740,0
PROZONINTU,20200127,19.5,19.9,19,19.15,28672,0
PRSMJOHNSN,20200127,71.6,75.75,71.55,73,497178,0
PSB,20200127,19.85,20.2,19.65,19.95,43179,0
PSL,20200127,0.5,0.5,0.5,0.5,10014,0
PSPPROJECT,20200127,532.85,542.3,527,529.5,24835,0
PSUBNKBEES,20200127,26.8,26.8,26.34,26.36,24402,0
PTC,20200127,60.7,62.4,60.5,60.8,662598,0
PTL,20200127,37.55,38.1,37.2,37.25,9368,0
PUNJABCHEM,20200127,550.9,550.9,539.4,540.5,483,0
PURVA,20200127,67.5,68.35,66.4,67.25,294806,0
PVR,20200127,1950.8,1987.9,1950.6,1963.2,410958,0
QGOLDHALF,20200127,1770.2,1783,1765.2,1782.3,713,0
QNIFTY,20200127,1253,1253,1252.5,1252.5,20,0
QUESS,20200127,619.95,623,601.6,606.4,154930,0
QUICKHEAL,20200127,134.5,136,132.6,133.3,143600,0
RADAAN,20200127,1.05,1.05,1.05,1.05,110,0
RADICO,20200127,378.5,391,378.5,388.5,713212,0
RADIOCITY,20200127,27.4,29.9,27.15,28,413987,0
RAIN,20200127,121.6,122.6,117.65,118.3,1595668,0
RAJESHEXPO,20200127,716.1,722,714.5,715.45,494136,0
RAJSREESUG,20200127,22,23,21.5,22.1,14838,0
RAJTV,20200127,42,50.45,41,49.55,97774,0
RAJVIR,20200127,10.45,11.45,10.45,11.45,587,0
RALLIS,20200127,225.45,236.65,225.45,232.8,692679,0
RAMANEWS,20200127,15.9,15.9,15.35,15.45,10485,0
RAMASTEEL,20200127,51.45,51.5,48.05,49.85,9718,0
RAMCOCEM,20200127,859.85,884.25,855,858.3,416216,0
RAMCOIND,20200127,205.05,207.85,203.25,203.95,28141,0
RAMCOSYS,20200127,208.3,218.7,206.5,212.2,377104,0
RAMKY,20200127,34,35.95,34,34.8,36193,0
RANASUG,20200127,5.55,5.55,5.55,5.55,130838,0
RANEENGINE,20200127,256,262.7,250.1,258.8,1270,0
RANEHOLDIN,20200127,824.75,830,803.25,809.75,1807,0
RATNAMANI,20200127,1216,1233.75,1163.75,1188.65,11326,0
RAYMOND,20200127,670,679.4,660,663.35,270614,0
RBL,20200127,634.5,645,622.5,625.75,10225,0
RBLBANK,20200127,329.6,338.5,327.2,336.2,8528531,0
RCF,20200127,57.9,59.2,57.25,57.6,7486697,0
RCOM,20200127,0.85,0.85,0.8,0.85,4223363,0
RECLTD,20200127,140.85,146.2,140.6,144.1,5315986,0
REDINGTON,20200127,115.05,117.7,115,115.15,136983,0
REFEX,20200127,52.3,52.9,51.55,52.3,60010,0
REGENCERAM,20200127,1.4,1.4,1.4,1.4,1200,0
RELAXO,20200127,694.5,710,692.15,707.8,212952,0
RELCAPITAL,20200127,9.7,9.75,9.3,9.3,5023430,0
RELIANCE,20200127,1514.9,1524.45,1505,1506.55,6120429,0
RELIGARE,20200127,44.7,45.5,43.2,43.55,980548,0
RELINFRA,20200127,21.95,21.95,20.9,20.9,3354512,0
REMSONSIND,20200127,74.95,76,70.5,73,1150,0
RENUKA,20200127,8.15,8.2,7.8,7.9,1152921,0
REPCOHOME,20200127,329,333.75,326.25,328.5,59027,0
REPRO,20200127,660,660,645.1,657.5,2694,0
RESPONIND,20200127,91.65,93,90.7,92.8,104760,0
REVATHI,20200127,458,474,456.1,461.15,1942,0
RGL,20200127,371.1,394,371.1,387.7,6672,0
RHFL,20200127,1.7,1.7,1.7,1.7,274195,0
RICOAUTO,20200127,46.7,47.2,46,46.15,270211,0
RIIL,20200127,420,423.9,412.6,415.25,429553,0
RITES,20200127,314,322.45,313.05,317.7,415656,0
RKDL,20200127,5.5,5.5,5.15,5.3,2573,0
RKFORGE,20200127,378,378,363.05,368.7,12733,0
RMCL,20200127,7.3,7.35,6.85,7.35,51093,0
RML,20200127,302.55,302.55,293.5,296.1,9710,0
RNAVAL,20200127,2.4,2.4,2.4,2.4,344629,0
ROHITFERRO,20200127,0.45,0.5,0.45,0.5,3520,0
ROHLTD,20200127,79.1,79.1,76,76.45,26818,0
ROLLT,20200127,1.65,1.7,1.6,1.7,11037,0
ROLTA,20200127,4.1,4.2,4,4.15,82018,0
ROSSELLIND,20200127,74.6,74.6,74.6,74.6,100,0
RPGLIFE,20200127,328.8,333.55,325,328.5,39530,0
RPOWER,20200127,2,2,2,2,6696006,0
RPPINFRA,20200127,68.9,68.9,66.2,67.7,5691,0
RSSOFTWARE,20200127,21.8,22.65,20.8,22.65,50169,0
RSWM,20200127,98.55,100.45,97.15,97.8,13403,0
RSYSTEMS,20200127,71,71,68.5,70.05,18993,0
RTNINFRA,20200127,2.3,2.4,2.3,2.35,86516,0
RTNPOWER,20200127,1.95,2,1.9,1.9,461738,0
RUBYMILLS,20200127,217.95,224.5,209,224.5,12119,0
RUCHI,20200127,16.2,17,16.2,17,6563,0
RUCHINFRA,20200127,3.05,3.05,3.05,3.05,49020,0
RUCHIRA,20200127,84.75,87.25,84,84.3,69433,0
RUPA,20200127,232,233.9,226,226.6,40247,0
RUSHIL,20200127,149.9,151.85,141.5,148.95,13052,0
RVNL,20200127,26.2,26.85,25.9,26.2,4842561,0
SABTN,20200127,1.3,1.3,1.25,1.25,11836,0
SADBHAV,20200127,133.7,136.5,131.85,132.8,74449,0
SADBHIN,20200127,41.7,42.2,41,41.55,349210,0
SAFARI,20200127,625,649,616,618.45,23630,0
SAGARDEEP,20200127,70.75,70.75,69.5,70,1167,0
SAGCEM,20200127,554.15,575,554,565.95,11041,0
SAIL,20200127,50.7,50.7,48.35,48.75,23848030,0
SAKAR,20200127,63.05,66.15,62.5,62.5,3210,0
SAKHTISUG,20200127,10.3,10.3,9.8,10,35142,0
SAKSOFT,20200127,236.5,236.55,227.1,228.9,11608,0
SAKUMA,20200127,6.5,6.55,6.35,6.4,115507,0
SALASAR,20200127,107.4,111.9,107.35,110,7034,0
SALONA,20200127,69.8,69.8,66.15,66.5,866,0
SALSTEEL,20200127,3.35,3.5,3.35,3.35,61024,0
SALZERELEC,20200127,119.15,129.6,118,124.65,18274,0
SAMBHAAV,20200127,2.55,2.65,2.45,2.65,9757,0
SANCO,20200127,13.4,13.85,12.55,13.4,415603,0
SANDESH,20200127,628.25,638.95,628,637,237,0
SANDHAR,20200127,279.5,283.9,272,275.6,65174,0
SANGAMIND,20200127,58.7,60,58,59.05,2041,0
SANGHIIND,20200127,40.4,42.45,40.05,40.8,114640,0
SANGHVIFOR,20200127,18.85,19.75,18.3,19.5,4684,0
SANGHVIMOV,20200127,94.2,99,94.2,94.5,4588,0
SANGINITA,20200127,174.8,175.25,173.6,174.1,56224,0
SANOFI,20200127,6627.6,6844.95,6625,6737.1,6864,0
SANWARIA,20200127,1.7,1.7,1.65,1.7,552078,0
SARDAEN,20200127,249.9,249.9,243.1,244.2,26208,0
SAREGAMA,20200127,412.1,424.9,412.1,421.75,2429,0
SARLAPOLY,20200127,25.65,26.45,25,25.7,111407,0
SASKEN,20200127,614.85,617.2,606,607.8,4043,0
SASTASUNDR,20200127,74.8,74.8,70.7,71.25,3297,0
SATHAISPAT,20200127,2.3,2.3,2.3,2.3,36501,0
SATIA,20200127,93.75,98,91.3,95.2,77220,0
SATIN,20200127,241.7,241.7,237,238.05,51459,0
SBIETFQLTY,20200127,103,103.7,101.06,102.66,934,0
SBILIFE,20200127,999.8,1014.7,987.35,992.15,740311,0
SBIN,20200127,320.9,322,315.8,316.2,23309355,0
SCAPDVR,20200127,0.2,0.25,0.15,0.15,299574,0
SCHAEFFLER,20200127,4600,4642.05,4552.6,4583.4,1052,0
SCHAND,20200127,90.4,90.4,87,90,45230,0
SCHNEIDER,20200127,87,88,84.5,85.5,204976,0
SCI,20200127,60.9,61.1,60,60.15,449729,0
SDBL,20200127,104.25,106.95,104.1,105.65,8455,0
SEAMECLTD,20200127,463.05,474,462,465.85,3087,0
SELAN,20200127,150,156.5,149,150.6,109381,0
SELMCL,20200127,0.8,0.8,0.75,0.8,72029,0
SEPOWER,20200127,2.45,2.45,2.05,2.3,36147,0
SEQUENT,20200127,84.9,87.1,83.7,84.8,674032,0
SESHAPAPER,20200127,172.4,174.85,169.65,170.35,31726,0
SETCO,20200127,14.55,14.75,14.5,14.65,103890,0
SETF10GILT,20200127,187.99,188,187.99,188,21,0
SETFGOLD,20200127,3522.5,3666,3450.6,3658.4,3443,0
SETFNIF50,20200127,128.5,128.5,125,125.28,200905,0
SETFNIFBK,20200127,321.3,321.3,313,313.15,276913,0
SETFNN50,20200127,299.87,301.04,293.1,298.68,128874,0
SETUINFRA,20200127,0.9,0.9,0.85,0.9,102887,0
SEYAIND,20200127,106.9,107.8,103,103.45,10507,0
SFL,20200127,1489.95,1489.95,1456,1469.7,3019,0
SGL,20200127,6.95,7.4,6.95,7.1,3365,0
SHAHALLOYS,20200127,9.3,9.3,8.85,9.25,1513,0
SHAKTIPUMP,20200127,259.95,265.95,258,259.3,61610,0
SHALBY,20200127,100.05,102.9,99.85,100.4,59127,0
SHALPAINTS,20200127,104.2,111.25,104,105.65,687188,0
SHANKARA,20200127,403.3,412.7,398,402.5,65814,0
SHANTIGEAR,20200127,103,103.9,100.8,101.3,32237,0
SHARDACROP,20200127,257.5,262.45,254,255.3,14160,0
SHARDAMOTR,20200127,1023,1062.9,1023,1059,4370,0
SHARIABEES,20200127,268,277,262.78,263.11,176,0
SHEMAROO,20200127,167.15,168.95,165,165.25,2035,0
SHIL,20200127,165.6,168.15,164.05,166.4,9898,0
SHILPAMED,20200127,260.1,275,257,271.15,20970,0
SHIRPUR-G,20200127,16.5,16.5,16.5,16.5,12373,0
SHIVAMAUTO,20200127,23.9,26.2,23.9,25.25,307785,0
SHIVAMILLS,20200127,35.5,38.4,33.6,36.05,13648,0
SHIVATEX,20200127,101.9,101.9,95.15,96.85,591,0
SHK,20200127,114.05,115.9,112.35,112.8,19364,0
SHOPERSTOP,20200127,410,423.9,410,420.8,19376,0
SHREDIGCEM,20200127,28.65,31,28.55,29.2,867996,0
SHREECEM,20200127,23099.9,23766,22960.15,23598.45,35307,0
SHREEPUSHK,20200127,107,113.75,107,111.1,35803,0
SHREERAMA,20200127,5,5.45,5,5.05,7057,0
SHRENIK,20200127,37.5,39,37.25,37.95,199450,0
SHREYANIND,20200127,122.5,124.15,120.3,121,15362,0
SHREYAS,20200127,93.05,95.25,91.15,92.45,5203,0
SHRIPISTON,20200127,709,709,682,684.45,138,0
SHRIRAMCIT,20200127,1367.15,1402.05,1367,1385.05,793,0
SHRIRAMEPC,20200127,4.25,4.45,4.2,4.35,127790,0
SHYAMCENT,20200127,3.75,3.75,3.65,3.65,15510,0
SICAGEN,20200127,17.5,18.3,17.25,17.35,6104,0
SICAL,20200127,12.7,12.9,12.5,12.5,318375,0
SIEMENS,20200127,1629,1639,1550.55,1557.1,981767,0
SIGIND,20200127,23,23,21.5,21.75,4674,0
SIL,20200127,12.25,12.75,12.25,12.5,1628,0
SILINV,20200127,167.7,168.85,161,163,4272,0
SIMBHALS,20200127,8.25,8.3,7.7,8.2,33051,0
SIMPLEXINF,20200127,45.1,45.1,45.1,45.1,38857,0
SINTEX,20200127,0.9,0.9,0.85,0.85,1896088,0
SIRCA,20200127,248.4,256.3,245,255.25,13431,0
SIS,20200127,510,550.95,510,520.05,86088,0
SITINET,20200127,1.55,1.55,1.45,1.55,129985,0
SIYSIL,20200127,243.05,243.05,222,226.3,114622,0
SJVN,20200127,25.65,26.3,25.65,26.05,1122885,0
SKFINDIA,20200127,2185,2240,2185,2202.5,8012,0
SKIL,20200127,4.9,4.9,4.9,4.9,1000,0
SKIPPER,20200127,49.7,49.95,47.7,48.1,21847,0
SKMEGGPROD,20200127,35.5,35.75,34.75,34.85,14686,0
SMARTLINK,20200127,84.9,86.15,83,84.8,7791,0
SMLISUZU,20200127,584.8,594.5,579,581.2,15544,0
SMSLIFE,20200127,273.3,281,270,276.1,1597,0
SMSPHARMA,20200127,46.4,47.75,45.6,46.35,24245,0
SNOWMAN,20200127,42.85,42.95,42.6,42.85,268995,0
SOBHA,20200127,438,443.9,434.95,437.2,251330,0
SOLARA,20200127,423,432.65,423,428.9,9633,0
SOLARINDS,20200127,1183.5,1206.75,1180,1197.8,16601,0
SOMANYCERA,20200127,220,223.9,216.65,218.1,62447,0
SOMICONVEY,20200127,16.1,16.1,15.15,15.15,4497,0
SONATSOFTW,20200127,342,351,338,347.4,240991,0
SORILINFRA,20200127,122.65,125.5,120.5,123,39529,0
SOTL,20200127,887.1,888.05,880,880.05,408,0
SOUTHBANK,20200127,11.2,11.25,11.05,11.05,4587207,0
SOUTHWEST,20200127,18.7,18.9,18.7,18.7,3216,0
SPAL,20200127,213.75,218.35,208.5,216.15,21839,0
SPANDANA,20200127,1024.75,1090,1010,1045.5,70563,0
SPARC,20200127,184.65,201.25,183.6,198.25,2277865,0
SPCENET,20200127,1.15,1.2,1.15,1.2,12976,0
SPECIALITY,20200127,67.95,68,64.1,64.5,319356,0
SPENCERS,20200127,94.6,96.5,92.05,92.4,1348149,0
SPENTEX,20200127,0.35,0.35,0.3,0.3,65974,0
SPIC,20200127,22.7,23.1,22.25,22.85,138695,0
SPICEJET,20200127,99,100.9,98.3,98.75,1066067,0
SPLIL,20200127,33.7,34.45,33,33.75,25254,0
SPMLINFRA,20200127,11.95,12.7,11.65,12,24721,0
SPTL,20200127,1.1,1.15,1.1,1.1,1354997,0
SPYL,20200127,0.25,0.3,0.25,0.3,68793,0
SREEL,20200127,175.25,180,175.25,177.65,5606,0
SREINFRA,20200127,10.6,10.8,10.3,10.4,680876,0
SRF,20200127,3650,3712.55,3645.85,3673.6,152848,0
SRHHYPOLTD,20200127,120,125.95,117,121.7,3190,0
SRIPIPES,20200127,198.75,198.75,192,193,60779,0
SRTRANSFIN,20200127,1077,1096,1071.35,1080.05,576272,0
SSWL,20200127,750.15,756.9,750.1,753.75,2593,0
STAMPEDE,20200127,0.45,0.45,0.4,0.4,318347,0
STAR,20200127,415,457,415,451.3,3122105,0
STARCEMENT,20200127,89.55,90.4,87.95,88.5,96524,0
STARPAPER,20200127,131.7,138.85,131.3,133.75,284352,0
STCINDIA,20200127,49.5,49.85,48.15,48.45,9433,0
STEELCITY,20200127,38,38,33.25,34.55,4154,0
STEELXIND,20200127,25.1,27.7,25.1,26.3,30928,0
STEL,20200127,72.45,72.5,69.1,70.5,9351,0
STERTOOLS,20200127,237,239,231.75,233.25,19834,0
STINDIA,20200127,4.05,4.4,4.05,4.3,771,0
STRTECH,20200127,130.65,136.2,129,131.85,1694051,0
SUBEX,20200127,6.35,6.4,6.25,6.35,577392,0
SUBROS,20200127,284,284.45,275.2,277.8,32062,0
SUDARSCHEM,20200127,478.75,484,470.05,475.45,128198,0
SUJANAUNI,20200127,0.1,0.15,0.1,0.15,475007,0
SUMEETINDS,20200127,1.85,1.85,1.75,1.8,63970,0
SUMICHEM,20200127,191.15,200.7,191.15,200.7,278487,0
SUMIT,20200127,17.95,18.7,17.95,18.5,863,0
SUMMITSEC,20200127,435,470,433.2,446.8,1023,0
SUNCLAYLTD,20200127,2348.8,2348.8,2280,2289.4,499,0
SUNDARAM,20200127,1.95,2.05,1.75,1.85,949402,0
SUNDARMFIN,20200127,1669,1669,1625,1631.65,25250,0
SUNDARMHLD,20200127,71.55,71.55,69.1,69.95,14702,0
SUNDRMBRAK,20200127,326,328.9,310,320.95,6268,0
SUNDRMFAST,20200127,511.1,533.35,509.9,510.25,372666,0
SUNFLAG,20200127,42.4,42.65,40.8,41.05,133039,0
SUNPHARMA,20200127,447,451.75,442.2,448.4,3530914,0
SUNTECK,20200127,398.3,405,392.55,402.95,237297,0
SUNTV,20200127,497.8,504.6,490.8,494.75,1719346,0
SUPERHOUSE,20200127,98.95,99,95.85,96.6,4695,0
SUPERSPIN,20200127,3.7,3.7,3.7,3.7,13590,0
SUPPETRO,20200127,185.05,194,181.1,189.1,18083,0
SUPRAJIT,20200127,205.35,206.2,201,202.8,49530,0
SUPREMEIND,20200127,1330,1367.8,1315,1350.7,82381,0
SUPREMEINF,20200127,20.2,20.2,20.2,20.2,1885,0
SURANASOL,20200127,8.8,9.15,8.55,9.1,14863,0
SURANAT&P,20200127,3.4,4.6,3.4,4.05,23381,0
SURYALAXMI,20200127,21.15,23.5,20.55,21,7097,0
SURYAROSNI,20200127,187.05,192.05,186.3,188.85,53909,0
SUTLEJTEX,20200127,35.1,35.85,33.6,34.05,10499,0
SUVEN,20200127,19.25,19.25,19.25,19.25,3144,0
SUZLON,20200127,2.5,2.5,2.4,2.4,7567943,0
SWANENERGY,20200127,117.75,121.9,117.15,119.4,69432,0
SWARAJENG,20200127,1338.85,1362.05,1330.1,1340.9,4294,0
SWELECTES,20200127,150,152,146,148.75,4134,0
SWSOLAR,20200127,298,312.9,295.05,303.05,131848,0
SYMPHONY,20200127,1258,1283.8,1253.05,1269.2,36576,0
SYNDIBANK,20200127,27.7,27.7,26.7,26.9,476326,0
SYNGENE,20200127,305,314.8,305,310.7,107805,0
TAINWALCHM,20200127,59.85,59.85,54.5,55.1,1401,0
TAJGVK,20200127,190,192.8,185.5,187.05,27266,0
TAKE,20200127,104,104.95,102.4,102.85,69691,0
TALBROAUTO,20200127,142.75,142.85,138.1,138.95,12237,0
TALWALKARS,20200127,3.35,3.4,3.1,3.1,89340,0
TALWGYM,20200127,2.75,2.75,2.55,2.55,41261,0
TANLA,20200127,75.4,77.75,71.25,77.75,467250,0
TANTIACONS,20200127,1.9,1.9,1.85,1.85,19,0
TARAPUR,20200127,3.7,3.7,3.7,3.7,200,0
TARMAT,20200127,26.2,27.1,24.6,24.9,5048,0
TASTYBITE,20200127,8500.15,8660,8480,8511.55,169,0
NA,NA,NA,NA,NA,NA,NA,0
TATACHEM,20200127,754,759,746,749.65,508369,0
TATACOFFEE,20200127,102.8,104.55,101.5,102,610323,0
TATACOMM,20200127,453.2,453.85,442,445.8,20238,0
TATAELXSI,20200127,960,968,929.1,942.75,213047,0
TATAGLOBAL,20200127,383.8,389.4,380.45,382.4,3735041,0
TATAINVEST,20200127,908.3,919.85,878,882.55,22556,0
TATAMETALI,20200127,628,640,616.5,634.2,45437,0
TATAMOTORS,20200127,185.7,186.9,180.85,182.2,30132428,0
TATAMTRDVR,20200127,78.4,78.4,75.3,75.55,6189035,0
TATAPOWER,20200127,60.8,62,60.35,60.7,7343803,0
TATASTEEL,20200127,477.75,477.75,460.1,462.45,12963119,0
TATASTLBSL,20200127,30.55,30.55,29.15,29.25,1032931,0
TATASTLLP,20200127,435,438.25,425,427.9,30907,0
TBZ,20200127,39.8,40.2,39.05,39.25,61654,0
TCI,20200127,279.7,282.95,276.45,279.85,20025,0
TCIDEVELOP,20200127,367,367,367,367,5,0
TCIEXP,20200127,798,867.4,777.05,837.7,237685,0
TCIFINANCE,20200127,8.15,8.45,8.15,8.25,20415,0
TCNSBRANDS,20200127,594.7,599,591.55,597.25,4537,0
TCPLPACK,20200127,285,289.6,285,285.45,4150,0
TCS,20200127,2189.7,2193.45,2165,2169.25,1549101,0
TDPOWERSYS,20200127,143,143,137.4,137.85,6610,0
TEAMLEASE,20200127,2789.85,2880,2651.05,2680.95,42320,0
TECHIN,20200127,2.9,2.9,2.8,2.8,837,0
TECHM,20200127,786,796.25,779.65,791.5,1175606,0
TECHNOE,20200127,309.55,309.55,291.25,301.1,8472,0
TECHNOFAB,20200127,21.3,22.2,21.25,21.25,1527,0
TEJASNET,20200127,84.6,87,83.5,84.05,46129,0
TERASOFT,20200127,27.75,27.75,26.2,26.8,8300,0
TEXINFRA,20200127,49,49.2,48,48.55,20761,0
TEXMOPIPES,20200127,15.95,15.95,15.2,15.4,26835,0
TEXRAIL,20200127,37.9,38.2,36.45,37.75,400576,0
TFCILTD,20200127,71,72.1,70.5,71.95,107336,0
TFL,20200127,4.6,4.6,4.6,4.6,322,0
TGBHOTELS,20200127,4.25,4.25,3.9,4.2,14881,0
THANGAMAYL,20200127,374.75,385,357.1,374.15,5008,0
THEINVEST,20200127,124.4,128.4,123.6,123.7,5779,0
THEMISMED,20200127,413,431.4,413,419.55,4587,0
THERMAX,20200127,1083,1094.95,1079.95,1090.1,19011,0
THOMASCOOK,20200127,59.25,60.05,58.05,58.4,370202,0
THYROCARE,20200127,552.9,588,549.05,571.15,157695,0
TI,20200127,16.1,16.9,16.1,16.9,85892,0
TIDEWATER,20200127,4810,4950.1,4780,4820.5,1045,0
TIIL,20200127,363.6,366.2,340.2,344.95,11136,0
TIINDIA,20200127,520.2,524.9,516.35,519.3,27420,0
TIJARIA,20200127,6.55,7.1,6.55,6.75,32685,0
TIL,20200127,229,229,214.3,216.7,3435,0
TIMESGTY,20200127,30.2,31.1,29.85,30,744,0
TIMETECHNO,20200127,57.65,58.15,57.25,57.4,78924,0
TIMKEN,20200127,988,1000,975.5,998,25637,0
TINPLATE,20200127,152,152.85,150.1,150.3,228269,0
TIPSINDLTD,20200127,104,108,104,106.1,1795,0
TIRUMALCHM,20200127,77.75,80.5,77.2,78.2,589596,0
TITAN,20200127,1228,1240.35,1208.85,1213.8,2332864,0
TMRVL,20200127,12,12.3,11.5,11.55,25477,0
TNPETRO,20200127,43,43.7,42.4,42.7,82961,0
TNPL,20200127,190.05,198.95,190,194.15,83839,0
TOKYOPLAST,20200127,77,80,74.95,76,4333,0
TORNTPHARM,20200127,2036.95,2055.95,2005.5,2027.15,243544,0
TORNTPOWER,20200127,322.8,330.7,320.3,325.7,1121878,0
TOUCHWOOD,20200127,77.8,78,75,77.3,4454,0
TPLPLASTEH,20200127,131.05,133.5,128.3,130.2,1174,0
TREEHOUSE,20200127,5.4,5.7,5.3,5.65,19092,0
TREJHARA,20200127,12.05,12.05,11.75,12,1285,0
TRENT,20200127,577,584.25,570,572.75,71115,0
TRF,20200127,120.7,121.25,117.9,118.45,37863,0
TRIDENT,20200127,7.2,7.2,7.05,7.1,3616325,0
TRIGYN,20200127,50.5,52.65,50.05,50.4,25265,0
TRIL,20200127,8.75,10.35,7,9.35,1014388,0
TRITURBINE,20200127,97.45,97.45,96,96.2,10782,0
TRIVENI,20200127,79.4,80.7,78.2,78.9,452803,0
TTKHLTCARE,20200127,559,562.8,547,558.75,728,0
TTKPRESTIG,20200127,6023,6098,6001.2,6020.35,62998,0
TTL,20200127,45.95,46,43.05,43.85,6426,0
TTML,20200127,2.5,2.5,2.4,2.4,522953,0
TV18BRDCST,20200127,26.2,26.95,26.15,26.3,1495299,0
